antibody_id,tissue_name,cellular_component,level_a,level_b,level_c
51411,HEK 293,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
51411,HeLa,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
51411,U-2 OS,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
51418,A-431,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
51418,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51418,U-2 OS,Actin_filaments,actin_filaments,actin_filaments,filaments
51418,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51418,U-251 MG,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
51418,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51426,HeLa,Nucleus,nucleus,nucleoplasm,nucleus
51426,HeLa,Vesicles,vesicles,vesicles,secretory
51426,SH-SY5Y,Vesicles,vesicles,vesicles,secretory
51426,U-2 OS,Vesicles,vesicles,vesicles,secretory
51432,BJ,Cytosol,cytosol,cytosol,cytoplasm
51432,HaCaT,Cytosol,cytosol,cytosol,cytoplasm
51432,HaCaT,Intermediate_filaments,intermediate_filaments,intermediate_filaments,filaments
51446,HeLa,Cytosol,cytosol,cytosol,cytoplasm
51446,HeLa,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
51446,PC-3,Cytosol,cytosol,cytosol,cytoplasm
51446,PC-3,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
51446,PC-3,Nucleoli,nucleoli,nucleoli,nucleoli
51446,U-2 OS,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
51452,HeLa,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
51452,PC-3,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
51452,U-2 OS,Actin_filaments,actin_filaments,actin_filaments,filaments
51452,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
51454,CACO-2,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
51454,PC-3,Cytosol,cytosol,cytosol,cytoplasm
51454,PC-3,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
51454,U-2 OS,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
51455,HeLa,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51455,MCF7,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51455,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51456,HeLa,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
51456,HeLa,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51456,PC-3,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51456,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51465,MCF7,Mitochondria,mitochondria,mitochondria,cytoplasm
51465,PC-3,Mitochondria,mitochondria,mitochondria,cytoplasm
51466,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
51467,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51467,A-431,Vesicles,vesicles,vesicles,secretory
51467,HEK 293,Vesicles,vesicles,vesicles,secretory
51467,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
51467,U-2 OS,Vesicles,vesicles,vesicles,secretory
51470,SH-SY5Y,Cytosol,cytosol,cytosol,cytoplasm
51470,SH-SY5Y,Nuclear_membrane,nuclear_membrane,nuclear_membrane,nucleus
51470,SH-SY5Y,Nucleus,nucleus,nucleoplasm,nucleus
51482,HEK 293,Aggresome,aggresome,cytoplasmic_bodies,cytoplasm
51482,HUVEC TERT2,Cytoplasmic_bodies,cytoplasmic_bodies,cytoplasmic_bodies,cytoplasm
51482,HUVEC TERT2,Cytosol,cytosol,cytosol,cytoplasm
51482,HUVEC TERT2,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51484,HEK 293,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
51484,MCF7,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
51484,MCF7,Vesicles,vesicles,vesicles,secretory
51484,U-2 OS,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
51484,U-2 OS,Vesicles,vesicles,vesicles,secretory
51485,A549,Cell_Junctions,cell_junctions,plasma_membrane,plasma_membrane
51485,U-2 OS,Cell_Junctions,cell_junctions,plasma_membrane,plasma_membrane
51485,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
51488,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51488,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
51488,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51494,SH-SY5Y,Nucleoli_fibrillar_center,nucleoli_fibrillar_center,nucleoli,nucleoli
51494,SH-SY5Y,Nucleus,nucleus,nucleoplasm,nucleus
51494,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
51494,U-2 OS,Nucleoli_fibrillar_center,nucleoli_fibrillar_center,nucleoli,nucleoli
51494,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
51494,U-251 MG,Nucleoli_fibrillar_center,nucleoli_fibrillar_center,nucleoli,nucleoli
51494,U-251 MG,Nucleus,nucleus,nucleoplasm,nucleus
51497,HeLa,Mitochondria,mitochondria,mitochondria,cytoplasm
51497,MCF7,Cytokinetic_bridge,cytokinetic_bridge,mitotic_filament,filaments
51497,MCF7,Mitochondria,mitochondria,mitochondria,cytoplasm
51497,MCF7,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51497,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
51499,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51499,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
51499,U-251 MG,Nucleus,nucleus,nucleoplasm,nucleus
51504,A-431,Mitochondria,mitochondria,mitochondria,cytoplasm
51504,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
51504,U-251 MG,Mitochondria,mitochondria,mitochondria,cytoplasm
51508,CACO-2,Cytosol,cytosol,cytosol,cytoplasm
51508,CACO-2,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51508,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51513,MCF7,Nucleoli_fibrillar_center,nucleoli_fibrillar_center,nucleoli,nucleoli
51513,MCF7,Nucleus,nucleus,nucleoplasm,nucleus
51513,RT4,Nucleoli_fibrillar_center,nucleoli_fibrillar_center,nucleoli,nucleoli
51513,RT4,Nucleus,nucleus,nucleoplasm,nucleus
51513,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
51514,A-431,Mitochondria,mitochondria,mitochondria,cytoplasm
51514,Hep G2,Mitochondria,mitochondria,mitochondria,cytoplasm
51514,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
51515,A-431,Cytosol,cytosol,cytosol,cytoplasm
51515,PC-3,Cytosol,cytosol,cytosol,cytoplasm
51515,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
51516,A-431,Vesicles,vesicles,vesicles,secretory
51516,U-2 OS,Vesicles,vesicles,vesicles,secretory
51516,U-251 MG,Vesicles,vesicles,vesicles,secretory
51519,A-431,Nucleoli,nucleoli,nucleoli,nucleoli
51519,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51519,U-2 OS,Nucleoli,nucleoli,nucleoli,nucleoli
51519,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51519,U-251 MG,Nucleoli,nucleoli,nucleoli,nucleoli
51519,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51520,A-431,Endoplasmic_reticulum,endoplasmic_reticulum,endoplasmic_reticulum,secretory
51520,U-2 OS,Endoplasmic_reticulum,endoplasmic_reticulum,endoplasmic_reticulum,secretory
51520,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
51531,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51531,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
51532,PC-3,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51532,PC-3,Vesicles,vesicles,vesicles,secretory
51532,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51532,U-2 OS,Vesicles,vesicles,vesicles,secretory
51532,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51532,U-251 MG,Vesicles,vesicles,vesicles,secretory
51533,A-431,Cytosol,cytosol,cytosol,cytoplasm
51533,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
51533,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
51537,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51537,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51537,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51538,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51538,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51538,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51540,PC-3,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51540,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51540,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
51540,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51543,HeLa,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51543,MCF7,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51543,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51545,HEK 293,Cytosol,cytosol,cytosol,cytoplasm
51545,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
51545,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
51548,A549,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51548,CACO-2,Cell_Junctions,cell_junctions,plasma_membrane,plasma_membrane
51548,CACO-2,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51551,BJ,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
51551,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
51551,U-2 OS,Vesicles,vesicles,vesicles,secretory
51558,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51558,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51558,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51562,A-431,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
51562,CACO-2,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
51562,CACO-2,Microtubules,microtubules,microtubules,filaments
51562,CACO-2,Vesicles,vesicles,vesicles,secretory
51562,U-2 OS,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
51562,U-2 OS,Microtubules,microtubules,microtubules,filaments
51564,A-431,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
51564,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51564,U-2 OS,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
51564,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
51564,U-251 MG,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
51564,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51570,HEK 293,Microtubules,microtubules,microtubules,filaments
51570,HEK 293,Vesicles,vesicles,vesicles,secretory
51570,HeLa,Microtubules,microtubules,microtubules,filaments
51570,U-2 OS,Microtubules,microtubules,microtubules,filaments
51574,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51574,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51574,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
51574,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51574,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
51575,A-431,Cytosol,cytosol,cytosol,cytoplasm
51575,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
51575,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
51576,HeLa,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51576,HeLa,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
51576,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51576,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
51576,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51576,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
51586,HeLa,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51586,HeLa,Vesicles,vesicles,vesicles,secretory
51586,U-2 OS,Vesicles,vesicles,vesicles,secretory
51586,U-251 MG,Vesicles,vesicles,vesicles,secretory
51594,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51594,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51595,HeLa,Nucleoli,nucleoli,nucleoli,nucleoli
51595,HeLa,Nucleus,nucleus,nucleoplasm,nucleus
51595,MCF7,Cell_Junctions,cell_junctions,plasma_membrane,plasma_membrane
51595,MCF7,Nucleoli,nucleoli,nucleoli,nucleoli
51595,MCF7,Nucleus,nucleus,nucleoplasm,nucleus
51595,U-2 OS,Cell_Junctions,cell_junctions,plasma_membrane,plasma_membrane
51595,U-2 OS,Nucleoli,nucleoli,nucleoli,nucleoli
51595,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
51610,A-431,Nucleoli_fibrillar_center,nucleoli_fibrillar_center,nucleoli,nucleoli
51610,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
51610,U-2 OS,Nucleoli_fibrillar_center,nucleoli_fibrillar_center,nucleoli,nucleoli
51610,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
51610,U-251 MG,Nucleoli_fibrillar_center,nucleoli_fibrillar_center,nucleoli,nucleoli
51610,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
51611,A-431,Nucleoli_fibrillar_center,nucleoli_fibrillar_center,nucleoli,nucleoli
51611,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51611,U-2 OS,Nucleoli_fibrillar_center,nucleoli_fibrillar_center,nucleoli,nucleoli
51611,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51611,U-2 OS,Vesicles,vesicles,vesicles,secretory
51611,U-251 MG,Nucleoli_fibrillar_center,nucleoli_fibrillar_center,nucleoli,nucleoli
51611,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51614,A-431,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
51614,A-431,Nucleus,nucleus,nucleoplasm,nucleus
51614,U-2 OS,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
51614,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
51614,U-251 MG,Nucleus,nucleus,nucleoplasm,nucleus
51615,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51615,A549,Cytosol,cytosol,cytosol,cytoplasm
51615,A549,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51615,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51617,A-431,Nucleoli,nucleoli,nucleoli,nucleoli
51617,A-431,Nucleus,nucleus,nucleoplasm,nucleus
51617,U-2 OS,Nucleoli,nucleoli,nucleoli,nucleoli
51617,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
51617,U-251 MG,Nucleoli,nucleoli,nucleoli,nucleoli
51624,MCF7,Nucleoli,nucleoli,nucleoli,nucleoli
51624,MCF7,Nucleus,nucleus,nucleoplasm,nucleus
51630,RT4,Cell_Junctions,cell_junctions,plasma_membrane,plasma_membrane
51631,HeLa,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51631,MCF7,Nucleus,nucleus,nucleoplasm,nucleus
51631,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
51637,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51637,A-431,Vesicles,vesicles,vesicles,secretory
51637,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51637,U-2 OS,Vesicles,vesicles,vesicles,secretory
51637,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51637,U-251 MG,Vesicles,vesicles,vesicles,secretory
51646,A-431,Cytosol,cytosol,cytosol,cytoplasm
51646,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
51646,MCF7,Cell_Junctions,cell_junctions,plasma_membrane,plasma_membrane
51647,A-431,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
51647,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51647,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51647,U-251 MG,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
51647,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51653,MCF7,Cytosol,cytosol,cytosol,cytoplasm
51653,MCF7,Endoplasmic_reticulum,endoplasmic_reticulum,endoplasmic_reticulum,secretory
51653,PC-3,Cytosol,cytosol,cytosol,cytoplasm
51653,PC-3,Endoplasmic_reticulum,endoplasmic_reticulum,endoplasmic_reticulum,secretory
51653,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
51653,U-2 OS,Endoplasmic_reticulum,endoplasmic_reticulum,endoplasmic_reticulum,secretory
51657,CACO-2,Mitochondria,mitochondria,mitochondria,cytoplasm
51657,CACO-2,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51666,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51666,PC-3,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51666,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51676,A-431,Nuclear_membrane,nuclear_membrane,nuclear_membrane,nucleus
51676,HeLa,Nuclear_membrane,nuclear_membrane,nuclear_membrane,nucleus
51690,A-431,Nucleoli,nucleoli,nucleoli,nucleoli
51690,U-2 OS,Nucleoli,nucleoli,nucleoli,nucleoli
51690,U-251 MG,Cytokinetic_bridge,cytokinetic_bridge,mitotic_filament,filaments
51690,U-251 MG,Nucleoli,nucleoli,nucleoli,nucleoli
51697,A-431,Microtubule_organizing_center,microtubule_organizing_center,microtubule_organizing_center,filaments
51697,U-2 OS,Microtubule_organizing_center,microtubule_organizing_center,microtubule_organizing_center,filaments
51697,U-2 OS,Vesicles,vesicles,vesicles,secretory
51697,U-251 MG,Microtubule_organizing_center,microtubule_organizing_center,microtubule_organizing_center,filaments
51702,MCF7,Cytosol,cytosol,cytosol,cytoplasm
51702,MCF7,Endoplasmic_reticulum,endoplasmic_reticulum,endoplasmic_reticulum,secretory
51702,MCF7,Nucleoli,nucleoli,nucleoli,nucleoli
51702,PC-3,Cytosol,cytosol,cytosol,cytoplasm
51702,PC-3,Endoplasmic_reticulum,endoplasmic_reticulum,endoplasmic_reticulum,secretory
51702,PC-3,Nucleoli,nucleoli,nucleoli,nucleoli
51702,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
51702,U-2 OS,Endoplasmic_reticulum,endoplasmic_reticulum,endoplasmic_reticulum,secretory
51702,U-2 OS,Nucleoli,nucleoli,nucleoli,nucleoli
51712,A-431,Nucleoli,nucleoli,nucleoli,nucleoli
51712,A-431,Nucleus,nucleus,nucleoplasm,nucleus
51712,U-2 OS,Nucleoli,nucleoli,nucleoli,nucleoli
51712,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
51712,U-251 MG,Nucleoli,nucleoli,nucleoli,nucleoli
51712,U-251 MG,Nucleus,nucleus,nucleoplasm,nucleus
51714,A-431,Centrosome,centrosome,microtubule_organizing_center,filaments
51714,A-431,Nucleus,nucleus,nucleoplasm,nucleus
51714,RH-30,Centrosome,centrosome,microtubule_organizing_center,filaments
51714,RH-30,Nucleus,nucleus,nucleoplasm,nucleus
51714,U-2 OS,Centrosome,centrosome,microtubule_organizing_center,filaments
51714,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
51720,A549,Mitochondria,mitochondria,mitochondria,cytoplasm
51720,A549,Vesicles,vesicles,vesicles,secretory
51739,PC-3,Mitochondria,mitochondria,mitochondria,cytoplasm
51739,PC-3,Nuclear_membrane,nuclear_membrane,nuclear_membrane,nucleus
51739,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
51739,U-2 OS,Nuclear_membrane,nuclear_membrane,nuclear_membrane,nucleus
51739,U-251 MG,Mitochondria,mitochondria,mitochondria,cytoplasm
51739,U-251 MG,Nuclear_membrane,nuclear_membrane,nuclear_membrane,nucleus
51746,HeLa,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51746,MCF7,Nucleoli,nucleoli,nucleoli,nucleoli
51746,MCF7,Nucleus,nucleus,nucleoplasm,nucleus
51757,A-431,Nucleus,nucleus,nucleoplasm,nucleus
51757,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
51757,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
51758,MCF7,Cytosol,cytosol,cytosol,cytoplasm
51758,PC-3,Centrosome,centrosome,microtubule_organizing_center,filaments
51758,PC-3,Cytosol,cytosol,cytosol,cytoplasm
51759,MCF7,Cytosol,cytosol,cytosol,cytoplasm
51759,PC-3,Cytosol,cytosol,cytosol,cytoplasm
51759,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
51765,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51765,A-431,Vesicles,vesicles,vesicles,secretory
51765,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51765,U-2 OS,Vesicles,vesicles,vesicles,secretory
51765,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51765,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
51765,U-251 MG,Vesicles,vesicles,vesicles,secretory
51769,HEK 293,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51769,RT4,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
51769,RT4,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51771,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51771,U-2 OS,Nucleoli,nucleoli,nucleoli,nucleoli
51771,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
51771,U-251 MG,Nucleoli,nucleoli,nucleoli,nucleoli
51771,U-251 MG,Nucleus,nucleus,nucleoplasm,nucleus
51772,A549,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51772,A549,Vesicles,vesicles,vesicles,secretory
51772,HeLa,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51772,HeLa,Vesicles,vesicles,vesicles,secretory
51772,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
51772,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
51773,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51773,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51773,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51776,HEK 293,Nuclear_membrane,nuclear_membrane,nuclear_membrane,nucleus
51776,HEK 293,Nucleus,nucleus,nucleoplasm,nucleus
51776,HEK 293,Vesicles,vesicles,vesicles,secretory
51776,SH-SY5Y,Nuclear_membrane,nuclear_membrane,nuclear_membrane,nucleus
51776,SH-SY5Y,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51778,A-431,Actin_filaments,actin_filaments,actin_filaments,filaments
51778,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51778,U-2 OS,Actin_filaments,actin_filaments,actin_filaments,filaments
51778,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51778,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51785,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
51785,U-251 MG,Cell_Junctions,cell_junctions,plasma_membrane,plasma_membrane
51785,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
51790,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51790,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51791,U-2 OS,Actin_filaments,actin_filaments,actin_filaments,filaments
51791,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
51801,MCF7,Cytosol,cytosol,cytosol,cytoplasm
51801,MCF7,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51808,HEK 293,Cytosol,cytosol,cytosol,cytoplasm
51808,HEK 293,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
51808,HeLa,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
51808,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
51808,U-2 OS,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
51811,CACO-2,Cell_Junctions,cell_junctions,plasma_membrane,plasma_membrane
51811,CACO-2,Nucleus,nucleus,nucleoplasm,nucleus
51811,Hep G2,Nucleus,nucleus,nucleoplasm,nucleus
51811,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
51812,HEK 293,Nucleus,nucleus,nucleoplasm,nucleus
51823,MCF7,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51823,SH-SY5Y,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51823,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51825,A-431,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
51825,U-2 OS,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
51825,U-251 MG,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
51830,HeLa,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
51830,MCF7,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
51830,U-2 OS,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
51831,HEK 293,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51831,SH-SY5Y,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51831,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51832,HeLa,Nucleoli,nucleoli,nucleoli,nucleoli
51832,HeLa,Nucleus,nucleus,nucleoplasm,nucleus
51832,MCF7,Cytosol,cytosol,cytosol,cytoplasm
51832,MCF7,Nucleoli,nucleoli,nucleoli,nucleoli
51832,MCF7,Nucleus,nucleus,nucleoplasm,nucleus
51832,U-2 OS,Nucleoli,nucleoli,nucleoli,nucleoli
51832,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
51834,PC-3,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
51836,HeLa,Cytosol,cytosol,cytosol,cytoplasm
51836,HeLa,Nucleoli,nucleoli,nucleoli,nucleoli
51836,HeLa,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
51836,MCF7,Cytosol,cytosol,cytosol,cytoplasm
51836,MCF7,Nucleoli_fibrillar_center,nucleoli_fibrillar_center,nucleoli,nucleoli
51836,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
51836,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
51837,A-431,Nuclear_membrane,nuclear_membrane,nuclear_membrane,nucleus
51837,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
