antibody_id,ensg_id,level_c,prest_id
46152,ENSG00000181754,nucleus,2850647
46160,ENSG00000138780,nucleus,3000260
46164,ENSG00000063046,cytoplasm,3070104
46182,ENSG00000111678,nucleus,3070295
46189,ENSG00000138092,nucleus,2920522
46258,ENSG00000137880,nucleus,3100238
46262,ENSG00000103254,cytoplasm,3140293
46263,ENSG00000186628,cytoplasm,3100619
46270,ENSG00000123411,nucleus,3140807
46285,ENSG00000103111,cytoplasm,3150004
46289,ENSG00000196118,cytoplasm,3150164
46290,ENSG00000105323,nucleus,3250037
46309,ENSG00000160392,nucleus,3280050
46348,ENSG00000164142,cytoplasm,3460406
46372,ENSG00000149346,cytoplasm,3310159
46387,ENSG00000178951,nucleus,3420432
46412,ENSG00000100380,cytoplasm,3340008
46489,ENSG00000166199,nucleus,1470102
46494,ENSG00000160949,nucleus,1450426
46497,ENSG00000132383,nucleus,1470058
46498,ENSG00000174306,nucleus,1450632
46502,ENSG00000204356,nucleus,1530048
46509,ENSG00000095015,cytoplasm,1840036
46537,ENSG00000085276,nucleus,680082
46538,ENSG00000176406,cytoplasm,2540660
46541,ENSG00000060237,cytoplasm,2750118
46547,ENSG00000154721,cytoplasm,2890010
46559,ENSG00000146425,nucleus,2620316
46560,ENSG00000123545,cytoplasm,2590102
46567,ENSG00000105698,nucleus,2850137
46582,ENSG00000125726,nucleus,2760180
46602,ENSG00000162032,cytoplasm,500031
46615,ENSG00000159069,cytoplasm,570057
46620,ENSG00000168438,nucleus,2630108
46629,ENSG00000124201,cytoplasm,1450256
46630,ENSG00000163655,cytoplasm,400110
46657,ENSG00000165355,nucleus,570072
46658,ENSG00000147027,nucleus,232703
46660,ENSG00000110768,nucleus,680136
46681,ENSG00000119616,nucleus,2850246
46688,ENSG00000197451,nucleus,3610207
46693,ENSG00000164405,cytoplasm,3610079
46698,ENSG00000204052,cytoplasm,3470080
46699,ENSG00000105419,nucleus,3340279
46710,ENSG00000204394,cytoplasm,3340371
46720,ENSG00000177646,cytoplasm,2960704
46733,ENSG00000170234,nucleus,3010481
46737,ENSG00000136051,nucleus,3070460
46739,ENSG00000184207,nucleus,3190204
46740,ENSG00000101746,nucleus,3120012
46741,ENSG00000128789,nucleus,3120027
46757,ENSG00000147206,nucleus,232718
46767,ENSG00000183617,cytoplasm,3280377
46805,ENSG00000115364,cytoplasm,3590065
46915,ENSG00000099810,cytoplasm,2470064
46936,ENSG00000182749,cytoplasm,3410320
46985,ENSG00000140488,cytoplasm,3610355
46997,ENSG00000121989,cytoplasm,3520022
47032,ENSG00000089195,nucleus,3300133
47043,ENSG00000218336,nucleus,3500404
47047,ENSG00000109606,nucleus,3460066
47050,ENSG00000119720,nucleus,141577
47063,ENSG00000082515,cytoplasm,3590081
47074,ENSG00000242485,cytoplasm,3590057
47106,ENSG00000101161,nucleus,3300062
47110,ENSG00000140598,cytoplasm,3320138
47114,ENSG00000100380,cytoplasm,3340007
47123,ENSG00000168060,cytoplasm,3420164
47132,ENSG00000233927,cytoplasm,3630002
47144,ENSG00000152253,cytoplasm,3140932
47162,ENSG00000093000,nucleus,3660187
47164,ENSG00000172530,nucleus,3480015
47182,ENSG00000196363,nucleus,3460817
47187,ENSG00000090971,cytoplasm,1950241
47189,ENSG00000165259,cytoplasm,232756
47193,ENSG00000107201,cytoplasm,1850038
47248,ENSG00000204569,nucleus,3340401
47258,ENSG00000104872,cytoplasm,3210214
47259,ENSG00000214078,nucleus,3560103
47276,ENSG00000119599,nucleus,3690056
47291,ENSG00000275832,nucleus,3690214
47403,ENSG00000134686,nucleus,1470062
47412,ENSG00000184232,nucleus,3050954
47415,ENSG00000169902,cytoplasm,3500307
47420,ENSG00000117569,nucleus,3410054
47455,ENSG00000137968,cytoplasm,3410065
47458,ENSG00000116212,nucleus,3410077
47470,ENSG00000101194,nucleus,3300077
47486,ENSG00000198478,nucleus,3690155
47513,ENSG00000116560,nucleus,3700110
47547,ENSG00000177352,nucleus,3460619
47549,ENSG00000196419,nucleus,3530014
47572,ENSG00000134153,nucleus,1950873
47599,ENSG00000167797,nucleus,3050689
47607,ENSG00000150990,nucleus,3070598
47615,ENSG00000102543,nucleus,3090064
47655,ENSG00000204869,cytoplasm,3280546
47663,ENSG00000166348,cytoplasm,3460475
47673,ENSG00000159685,cytoplasm,3460302
47699,ENSG00000012504,nucleus,3700029
47703,ENSG00000162981,nucleus,3141037
47712,ENSG00000196542,nucleus,3600055
47721,ENSG00000101166,nucleus,3300086
47740,ENSG00000111424,nucleus,3700147
47778,ENSG00000145916,nucleus,3460244
47779,ENSG00000136522,cytoplasm,2960270
47846,ENSG00000179195,nucleus,3690134
47866,ENSG00000162367,nucleus,3450094
47893,ENSG00000100105,nucleus,3670013
47902,ENSG00000104756,nucleus,3230240
47921,ENSG00000125676,nucleus,3570028
47934,ENSG00000156925,nucleus,3700441
47943,ENSG00000153250,cytoplasm,3700411
47954,ENSG00000179941,nucleus,3070876
47958,ENSG00000075643,cytoplasm,3120006
47988,ENSG00000181016,cytoplasm,1952016
48003,ENSG00000076053,nucleus,2050021
48020,ENSG00000154174,cytoplasm,2110276
48032,ENSG00000196209,nucleus,1952288
48034,ENSG00000120896,nucleus,2050111
48082,ENSG00000164182,cytoplasm,3010530
48100,ENSG00000072954,nucleus,3640087
48104,ENSG00000144395,nucleus,3400095
48105,ENSG00000107819,cytoplasm,3440017
48126,ENSG00000150403,cytoplasm,2140071
48133,ENSG00000075035,nucleus,1950127
48153,ENSG00000130227,nucleus,3500108
48155,ENSG00000172613,nucleus,1470112
48156,ENSG00000152932,cytoplasm,3440056
48161,ENSG00000160584,nucleus,3500187
48183,ENSG00000111011,nucleus,3070201
48208,ENSG00000170892,nucleus,3280216
48209,ENSG00000181938,nucleus,3150156
48233,ENSG00000110171,cytoplasm,3140373
48242,ENSG00000153774,nucleus,3160436
48258,ENSG00000168411,nucleus,3190072
48273,ENSG00000226742,nucleus,3600141
48289,ENSG00000171634,nucleus,3680055
48363,ENSG00000225697,cytoplasm,3560229
48374,ENSG00000119314,nucleus,3700192
48387,ENSG00000187838,cytoplasm,3420795
48401,ENSG00000070882,cytoplasm,252335
48402,ENSG00000100296,nucleus,220406
48441,ENSG00000163960,nucleus,3460389
48461,ENSG00000162813,nucleus,2551482
48464,ENSG00000160445,cytoplasm,2470518
48469,ENSG00000181817,nucleus,2551843
48470,ENSG00000125355,nucleus,2810101
48479,ENSG00000135972,cytoplasm,3590017
48482,ENSG00000174579,cytoplasm,410021
48513,ENSG00000060339,nucleus,1850020
48561,ENSG00000115325,cytoplasm,520048
48584,ENSG00000102878,nucleus,680096
48618,ENSG00000103067,nucleus,3150023
48625,ENSG00000130803,nucleus,3140584
48645,ENSG00000131043,cytoplasm,3310070
48668,ENSG00000274349,nucleus,3450214
48694,ENSG00000205581,nucleus,3290090
48712,ENSG00000175768,cytoplasm,3420341
48728,ENSG00000143321,nucleus,3700343
48737,ENSG00000185515,nucleus,231957
48745,ENSG00000092098,cytoplasm,141519
48766,ENSG00000146676,nucleus,3690084
48782,ENSG00000166578,nucleus,3640032
48790,ENSG00000100227,nucleus,2340053
48798,ENSG00000113141,nucleus,2310017
48810,ENSG00000117151,cytoplasm,2370054
48821,ENSG00000198625,nucleus,2320307
48843,ENSG00000105197,cytoplasm,2220014
48931,ENSG00000051341,cytoplasm,3720115
48961,ENSG00000142634,cytoplasm,3140793
48973,ENSG00000105520,nucleus,3720630
48989,ENSG00000104886,cytoplasm,3210263
49001,ENSG00000071794,nucleus,2250034
49005,ENSG00000089050,nucleus,2250051
49013,ENSG00000183495,nucleus,2250351
49023,ENSG00000121864,nucleus,2250103
49032,ENSG00000078747,nucleus,2300009
49036,ENSG00000136243,nucleus,2290084
49110,ENSG00000070778,nucleus,3700053
49123,ENSG00000163918,nucleus,3510008
49136,ENSG00000140986,nucleus,3590094
49138,ENSG00000118971,nucleus,3700248
49161,ENSG00000005001,nucleus,3720043
49218,ENSG00000163083,nucleus,2760268
49235,ENSG00000143942,cytoplasm,3400120
49259,ENSG00000161298,nucleus,3700444
49285,ENSG00000067596,nucleus,3720144
49318,ENSG00000137486,nucleus,3460203
49327,ENSG00000089902,nucleus,3720396
49359,ENSG00000106538,cytoplasm,3720564
49370,ENSG00000186174,nucleus,3500353
49387,ENSG00000101365,cytoplasm,3300191
49408,ENSG00000276043,nucleus,3140045
49411,ENSG00000102977,nucleus,3150024
49414,ENSG00000105072,nucleus,3250051
49419,ENSG00000154065,nucleus,3120101
49423,ENSG00000130158,cytoplasm,3270052
49432,ENSG00000167470,nucleus,3280138
49439,ENSG00000104897,nucleus,3210262
49442,ENSG00000163960,nucleus,3460390
49449,ENSG00000181035,cytoplasm,3280475
49454,ENSG00000140534,nucleus,3140784
49457,ENSG00000161847,nucleus,3280131
49458,ENSG00000157911,nucleus,3141117
49461,ENSG00000162433,cytoplasm,3410213
49468,ENSG00000166246,nucleus,3160353
49475,ENSG00000105323,nucleus,3250036
49476,ENSG00000131148,cytoplasm,3150066
49480,ENSG00000170604,nucleus,3280248
49499,ENSG00000104964,nucleus,3210248
49509,ENSG00000111361,cytoplasm,3730050
49512,ENSG00000109787,nucleus,3730031
49518,ENSG00000100804,nucleus,3720475
49524,ENSG00000108506,nucleus,3720581
49532,ENSG00000112561,nucleus,3730130
49555,ENSG00000213123,cytoplasm,3470221
49558,ENSG00000100036,cytoplasm,3720367
49570,ENSG00000171680,nucleus,3410250
49580,ENSG00000165556,nucleus,3450113
49587,ENSG00000116514,cytoplasm,3730238
49621,ENSG00000161057,cytoplasm,2440646
49635,ENSG00000136197,nucleus,2440456
49641,ENSG00000106077,cytoplasm,2440235
49642,ENSG00000162775,nucleus,2420066
49659,ENSG00000146409,cytoplasm,2620303
49664,ENSG00000125107,cytoplasm,2840053
49677,ENSG00000070061,cytoplasm,2470016
49679,ENSG00000103197,cytoplasm,2820022
49694,ENSG00000075790,cytoplasm,2850080
49727,ENSG00000164506,cytoplasm,2630066
49729,ENSG00000077463,nucleus,2780005
49752,ENSG00000180730,nucleus,3420499
49765,ENSG00000176909,nucleus,3280242
49771,ENSG00000204131,cytoplasm,3470111
49775,ENSG00000204923,nucleus,3400347
49787,ENSG00000092201,nucleus,3720418
49798,ENSG00000100722,nucleus,3720437
49805,ENSG00000112592,nucleus,3700090
49807,ENSG00000170260,nucleus,3700485
49808,ENSG00000071564,nucleus,3720229
49810,ENSG00000108523,cytoplasm,3720675
49824,ENSG00000103035,nucleus,3720497
49852,ENSG00000079102,nucleus,3720307
49857,ENSG00000184986,cytoplasm,3420602
49871,ENSG00000099977,cytoplasm,3720336
49892,ENSG00000124214,cytoplasm,3300232
49900,ENSG00000124191,nucleus,3300261
49901,ENSG00000234409,nucleus,3680386
49906,ENSG00000196345,cytoplasm,3670066
49910,ENSG00000106976,nucleus,3750011
49933,ENSG00000143067,nucleus,3560001
49936,ENSG00000155542,nucleus,3460338
49941,ENSG00000133226,nucleus,3640047
49943,ENSG00000106635,nucleus,3700140
49961,ENSG00000105088,nucleus,3250070
49970,ENSG00000135083,nucleus,3730614
49973,ENSG00000112559,nucleus,3730131
49975,ENSG00000123836,nucleus,3730312
49994,ENSG00000119509,cytoplasm,3730226
50025,ENSG00000144381,cytoplasm,350071
50039,ENSG00000106366,cytoplasm,330190
50062,ENSG00000116711,cytoplasm,3730179
50074,ENSG00000164093,nucleus,3700462
50081,ENSG00000182180,cytoplasm,3590040
50100,ENSG00000175170,nucleus,3340086
50118,ENSG00000102081,cytoplasm,3720492
50120,ENSG00000185753,cytoplasm,3420633
50126,ENSG00000134897,nucleus,3090181
50139,ENSG00000144908,cytoplasm,2960364
50154,ENSG00000183775,nucleus,3010665
50179,ENSG00000151338,cytoplasm,141615
50182,ENSG00000012061,nucleus,270049
50193,ENSG00000065268,nucleus,3210133
50217,ENSG00000110711,cytoplasm,670329
50220,ENSG00000064961,nucleus,3450064
50244,ENSG00000244187,cytoplasm,2110292
50250,ENSG00000133131,nucleus,231087
50252,ENSG00000135912,cytoplasm,2250147
50257,ENSG00000065526,nucleus,2250026
50262,ENSG00000108349,nucleus,2290052
50275,ENSG00000115524,nucleus,3730086
50306,ENSG00000198160,nucleus,2250412
50312,ENSG00000168010,nucleus,3050650
50313,ENSG00000168005,nucleus,3050657
50317,ENSG00000177363,nucleus,3420396
50320,ENSG00000179361,nucleus,3420406
50342,ENSG00000170191,nucleus,3310198
50345,ENSG00000181991,cytoplasm,3590023
50374,ENSG00000134899,nucleus,2760214
50377,ENSG00000099968,cytoplasm,2800009
50419,ENSG00000148655,nucleus,3140890
50430,ENSG00000136270,cytoplasm,2320102
50447,ENSG00000106524,cytoplasm,2440289
50453,ENSG00000119471,cytoplasm,2470162
50504,ENSG00000114315,nucleus,3420005
50516,ENSG00000126804,nucleus,3730437
50524,ENSG00000113368,nucleus,3730153
50527,ENSG00000111783,nucleus,3730058
50543,ENSG00000155846,nucleus,3140940
50544,ENSG00000152253,cytoplasm,3140933
50546,ENSG00000143337,nucleus,3410021
50553,ENSG00000164898,cytoplasm,3560008
50556,ENSG00000011426,nucleus,1370007
50557,ENSG00000141030,nucleus,2500410
50569,ENSG00000205189,nucleus,2510322
50577,ENSG00000014164,nucleus,2540004
50611,ENSG00000151893,nucleus,3020420
50619,ENSG00000181355,nucleus,2650013
50660,ENSG00000177728,nucleus,670289
50661,ENSG00000164134,cytoplasm,1450447
50666,ENSG00000103671,nucleus,1450134
50678,ENSG00000106144,nucleus,1440076
50695,ENSG00000110660,cytoplasm,3140417
50733,ENSG00000164603,cytoplasm,2440664
50741,ENSG00000146858,cytoplasm,2440549
50750,ENSG00000197343,nucleus,2440938
50777,ENSG00000158636,nucleus,410016
50779,ENSG00000001167,nucleus,1450019
50793,ENSG00000198556,nucleus,2440961
50813,ENSG00000183114,cytoplasm,2551865
50849,ENSG00000198718,nucleus,3421033
50862,ENSG00000119669,nucleus,3450042
50874,ENSG00000062725,cytoplasm,2500022
50899,ENSG00000204120,cytoplasm,3400332
50958,ENSG00000104689,nucleus,3720555
50962,ENSG00000113648,nucleus,3730155
50969,ENSG00000130717,nucleus,3730480
50975,ENSG00000116350,nucleus,3730244
50977,ENSG00000104131,cytoplasm,3640095
50981,ENSG00000171443,nucleus,3450122
51028,ENSG00000188004,nucleus,3600021
51036,ENSG00000135945,cytoplasm,1470064
51075,ENSG00000092199,nucleus,3720420
51103,ENSG00000128923,nucleus,3730407
51131,ENSG00000160999,cytoplasm,3330005
51132,ENSG00000102879,cytoplasm,3690016
51162,ENSG00000100889,cytoplasm,3720471
51163,ENSG00000142227,nucleus,3760197
51170,ENSG00000138823,cytoplasm,3760191
51181,ENSG00000139546,nucleus,3760159
51185,ENSG00000101003,nucleus,3300110
51198,ENSG00000089177,cytoplasm,3300121
51202,ENSG00000136842,cytoplasm,3760012
51228,ENSG00000162702,nucleus,3760833
51244,ENSG00000141510,nucleus,3760137
51253,ENSG00000086827,cytoplasm,3720344
51271,ENSG00000221874,nucleus,3740008
51280,ENSG00000121774,nucleus,3730329
51293,ENSG00000162511,cytoplasm,3760779
51296,ENSG00000158859,nucleus,3760736
51299,ENSG00000163683,cytoplasm,3760753
51311,ENSG00000151247,cytoplasm,3760419
51336,ENSG00000149091,nucleus,3760377
51349,ENSG00000167065,nucleus,3500312
51365,ENSG00000143257,nucleus,3760334
51409,ENSG00000134072,cytoplasm,3770059
51411,ENSG00000154309,nucleus,3410141
51455,ENSG00000204560,nucleus,3340393
51466,ENSG00000132793,cytoplasm,3310127
51488,ENSG00000177683,nucleus,3790081
51499,ENSG00000111247,nucleus,3510016
51504,ENSG00000124508,cytoplasm,3750029
51514,ENSG00000166123,cytoplasm,3761000
51515,ENSG00000166507,cytoplasm,3761021
51531,ENSG00000121022,nucleus,680188
51533,ENSG00000106638,cytoplasm,1950379
51537,ENSG00000085999,nucleus,1470028
51538,ENSG00000152422,nucleus,1470082
51543,ENSG00000075336,nucleus,1950132
51545,ENSG00000115526,cytoplasm,1950552
51558,ENSG00000143643,nucleus,1951080
51575,ENSG00000151694,cytoplasm,1951190
51594,ENSG00000110427,nucleus,1950431
51614,ENSG00000156831,nucleus,2540401
51647,ENSG00000188486,nucleus,3051071
51666,ENSG00000122490,nucleus,2150044
51676,ENSG00000164074,nucleus,3460409
51769,ENSG00000182568,nucleus,3770063
51773,ENSG00000155827,nucleus,3760526
51790,ENSG00000143842,nucleus,3410163
51812,ENSG00000104960,nucleus,3720481
51823,ENSG00000042062,nucleus,3300017
51825,ENSG00000112062,nucleus,3770077
51830,ENSG00000169925,nucleus,3761091
51831,ENSG00000128652,nucleus,3700258
51834,ENSG00000087495,nucleus,3300001
51840,ENSG00000173065,nucleus,3780033
51869,ENSG00000182185,nucleus,3790225
51871,ENSG00000174574,nucleus,3780093
51872,ENSG00000168802,nucleus,3761085
51898,ENSG00000159063,nucleus,3760667
51918,ENSG00000185024,nucleus,3790328
51925,ENSG00000168348,nucleus,3450148
51931,ENSG00000134531,nucleus,3500104
51932,ENSG00000127249,nucleus,3500064
51934,ENSG00000161654,cytoplasm,3460306
51936,ENSG00000155229,nucleus,3140934
51941,ENSG00000132128,nucleus,3410083
51959,ENSG00000204351,nucleus,3340355
51972,ENSG00000188404,cytoplasm,3420665
51975,ENSG00000159685,cytoplasm,3460303
51976,ENSG00000189046,nucleus,3420753
51992,ENSG00000123576,nucleus,3450029
51993,ENSG00000126934,cytoplasm,3690177
52004,ENSG00000112659,cytoplasm,2120018
52022,ENSG00000156858,nucleus,3160307
52035,ENSG00000213859,nucleus,3470260
52042,ENSG00000167967,nucleus,3761052
52057,ENSG00000170100,nucleus,3761194
52059,ENSG00000270647,nucleus,3780051
52082,ENSG00000256087,nucleus,3420992
52099,ENSG00000181396,nucleus,1810049
52173,ENSG00000092439,nucleus,2180020
52181,ENSG00000126249,cytoplasm,2320074
52186,ENSG00000100888,nucleus,141010
52190,ENSG00000167112,cytoplasm,2470572
52197,ENSG00000136932,nucleus,2470324
52210,ENSG00000156928,cytoplasm,2440587
52251,ENSG00000239887,nucleus,2552241
52291,ENSG00000113522,nucleus,3010105
52294,ENSG00000133247,nucleus,3270059
52375,ENSG00000154678,nucleus,2440577
52380,ENSG00000011295,cytoplasm,2500263
52382,ENSG00000117724,nucleus,1390030
52399,ENSG00000004897,nucleus,2500006
52401,ENSG00000196388,nucleus,2501386
52406,ENSG00000196704,nucleus,2501392
52410,ENSG00000040633,nucleus,2500015
52416,ENSG00000196935,nucleus,410003
52432,ENSG00000158161,nucleus,2551191
52434,ENSG00000185946,nucleus,2551936
52438,ENSG00000088876,nucleus,2840021
52447,ENSG00000243449,cytoplasm,3000622
52481,ENSG00000129911,nucleus,3420026
52510,ENSG00000106153,cytoplasm,3440085
52516,ENSG00000160305,nucleus,3500438
52584,ENSG00000166188,nucleus,3761003
52589,ENSG00000196323,nucleus,3790609
52607,ENSG00000175215,nucleus,3780141
52651,ENSG00000187514,nucleus,3670058
52654,ENSG00000099385,nucleus,3870125
52661,ENSG00000104824,nucleus,3210152
52670,ENSG00000205208,nucleus,3470137
52702,ENSG00000113389,cytoplasm,370040
52707,ENSG00000076242,nucleus,590009
52726,ENSG00000010379,cytoplasm,3830002
52754,ENSG00000083937,cytoplasm,3870060
52786,ENSG00000083838,nucleus,3720253
52792,ENSG00000198914,nucleus,3830550
52812,ENSG00000188505,cytoplasm,3830505
52818,ENSG00000125686,nucleus,3830165
52819,ENSG00000196159,cytoplasm,3830559
52822,ENSG00000219435,nucleus,3790859
52838,ENSG00000147883,nucleus,3140856
52870,ENSG00000166451,nucleus,2360147
52880,ENSG00000100297,nucleus,220539
52902,ENSG00000100084,nucleus,2340037
52932,ENSG00000133943,cytoplasm,3140651
52943,ENSG00000161526,nucleus,2250291
52953,ENSG00000131652,nucleus,1510020
52957,ENSG00000160613,nucleus,1951339
52975,ENSG00000162419,nucleus,3570019
52996,ENSG00000172197,cytoplasm,2180227
53000,ENSG00000168002,nucleus,2100037
53003,ENSG00000086544,nucleus,2260022
53009,ENSG00000164880,nucleus,2441044
53012,ENSG00000181222,nucleus,2501124
53044,ENSG00000172171,cytoplasm,2501024
53045,ENSG00000147687,nucleus,2540313
53050,ENSG00000183808,nucleus,2540794
53069,ENSG00000175806,nucleus,2540650
53075,ENSG00000171316,nucleus,2540597
53079,ENSG00000174371,nucleus,1390066
53087,ENSG00000167721,nucleus,2500781
53099,ENSG00000134748,nucleus,2550795
53149,ENSG00000126821,nucleus,3140530
53157,ENSG00000064961,nucleus,3450063
53163,ENSG00000213231,cytoplasm,3450230
53245,ENSG00000139304,cytoplasm,3760180
53247,ENSG00000137959,nucleus,3760088
53250,ENSG00000143333,cytoplasm,3760340
53283,ENSG00000005812,nucleus,3720040
53292,ENSG00000010803,nucleus,3720067
53296,ENSG00000122035,nucleus,3700242
53311,ENSG00000143198,nucleus,3500122
53323,ENSG00000164405,cytoplasm,3610078
53334,ENSG00000165264,cytoplasm,3460499
53357,ENSG00000163602,nucleus,3700427
53363,ENSG00000123933,cytoplasm,3700246
53366,ENSG00000143669,nucleus,3410116
53373,ENSG00000204439,cytoplasm,3340378
53385,ENSG00000006042,nucleus,1950008
53420,ENSG00000116717,nucleus,3700177
53422,ENSG00000143321,nucleus,3700344
53429,ENSG00000273841,nucleus,3720329
53448,ENSG00000176946,nucleus,3390189
53453,ENSG00000100767,nucleus,3610038
53459,ENSG00000197362,nucleus,2440942
53464,ENSG00000149761,nucleus,3050417
53487,ENSG00000183111,cytoplasm,3010656
53496,ENSG00000163945,nucleus,3460443
53502,ENSG00000100889,cytoplasm,3720470
53507,ENSG00000125817,nucleus,3310037
53524,ENSG00000088888,cytoplasm,3720405
53526,ENSG00000140488,cytoplasm,3610356
53532,ENSG00000100731,nucleus,3720429
53568,ENSG00000111669,nucleus,3730081
53585,ENSG00000182810,cytoplasm,3190174
53587,ENSG00000176953,nucleus,3190133
53643,ENSG00000112425,nucleus,2130009
53653,ENSG00000187954,nucleus,2540899
53660,ENSG00000004487,nucleus,2550011
53661,ENSG00000078618,nucleus,2550197
53673,ENSG00000161513,cytoplasm,2500628
53680,ENSG00000156795,nucleus,2540398
53696,ENSG00000118690,nucleus,2590053
53709,ENSG00000027075,cytoplasm,2750107
53775,ENSG00000132773,nucleus,1450292
53786,ENSG00000118707,nucleus,3500300
53790,ENSG00000164855,nucleus,3560026
53831,ENSG00000188529,nucleus,3440140
53864,ENSG00000152104,nucleus,3760461
53866,ENSG00000218739,nucleus,3400441
53868,ENSG00000174738,nucleus,3780068
53883,ENSG00000172819,nucleus,3780029
53910,ENSG00000198353,nucleus,3790651
53919,ENSG00000180818,nucleus,3790040
53927,ENSG00000159792,nucleus,3820005
53960,ENSG00000132485,nucleus,3830210
54006,ENSG00000164651,nucleus,3141076
54036,ENSG00000105011,nucleus,3720644
54037,ENSG00000196911,cytoplasm,3790614
54040,ENSG00000183696,nucleus,3790277
54045,ENSG00000267680,nucleus,3790396
54049,ENSG00000183508,nucleus,3790308
54051,ENSG00000185565,cytoplasm,3790413
54058,ENSG00000213015,nucleus,3500381
54080,ENSG00000198492,cytoplasm,3790702
54084,ENSG00000140398,nucleus,3760154
54094,ENSG00000147140,nucleus,3760273
54102,ENSG00000123562,nucleus,3730334
54116,ENSG00000140332,nucleus,3760136
54128,ENSG00000205250,nucleus,3790771
54135,ENSG00000139880,nucleus,3760220
54167,ENSG00000204536,cytoplasm,3430105
54177,ENSG00000136371,cytoplasm,1640046
54178,ENSG00000170260,nucleus,3700484
54180,ENSG00000101365,cytoplasm,3300192
54188,ENSG00000133398,nucleus,3460191
54196,ENSG00000118971,nucleus,3700247
54198,ENSG00000136319,nucleus,3570045
54203,ENSG00000166501,nucleus,3520077
54213,ENSG00000133302,nucleus,3010197
54227,ENSG00000103549,nucleus,3150190
54230,ENSG00000178171,nucleus,3400273
54241,ENSG00000089902,nucleus,3720397
54273,ENSG00000120539,nucleus,2750038
54285,ENSG00000143319,nucleus,2551007
54289,ENSG00000143156,cytoplasm,2550973
54295,ENSG00000127483,nucleus,2550674
54304,ENSG00000135778,cytoplasm,2550801
54321,ENSG00000129673,cytoplasm,2500352
54340,ENSG00000162688,nucleus,2551450
54349,ENSG00000159208,nucleus,2551223
54382,ENSG00000172775,nucleus,3190119
54383,ENSG00000170166,nucleus,3060161
54405,ENSG00000125817,nucleus,3310039
54408,ENSG00000169976,nucleus,2630119
54422,ENSG00000128951,nucleus,3140557
54434,ENSG00000145779,nucleus,3690079
54448,ENSG00000080819,cytoplasm,2010014
54454,ENSG00000140030,cytoplasm,141946
54468,ENSG00000164329,cytoplasm,3460488
54471,ENSG00000147324,nucleus,3760238
54474,ENSG00000122068,nucleus,3460087
